_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},36,2023-12-15 23:43:10,False,,,DenseRatingRemnantTrial,80,80,True,80,3,2,DenseRatingRemnant,"{""sentence"": ""The more I tried to explain the situation the more I struggled to find the right words."", ""tones"": [""pleased"", ""curious"", ""uncertain"", ""confused"", ""nostalgic""]}",True,False,,0.0,,"{""sentence"": ""The more I tried to explain the situation the more I struggled to find the right words."", ""tones"": [""pleased"", ""curious"", ""uncertain"", ""confused"", ""nostalgic""], ""answer"": {""pleased"": ""1"", ""curious"": ""4"", ""uncertain"": ""5"", ""confused"": ""4"", ""nostalgic"": ""4""}}",True,114.0,,,32.747,740.0,790.0,50.0,0,default,DenseRatingRemnantTrial,Info,The more I tried to explain the situation the more I struggled to find the right words.,"[""pleased"", ""curious"", ""uncertain"", ""confused"", ""nostalgic""]"
{},False,{},37,2023-12-15 23:43:16,False,,,DenseRatingRemnantTrial,67,67,True,67,9,5,DenseRatingRemnant,"{""sentence"": ""I am very sad about the news."", ""tones"": [""desperate"", ""apologetic"", ""joyful"", ""confused"", ""admiring""]}",True,False,,0.0,,"{""sentence"": ""I am very sad about the news."", ""tones"": [""desperate"", ""apologetic"", ""joyful"", ""confused"", ""admiring""], ""answer"": {""desperate"": ""2"", ""apologetic"": ""2"", ""joyful"": ""2"", ""confused"": ""2"", ""admiring"": ""2""}}",True,116.0,,,39.671,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am very sad about the news.,"[""desperate"", ""apologetic"", ""joyful"", ""confused"", ""admiring""]"
{},False,{},38,2023-12-15 23:43:20,False,,,DenseRatingRemnantTrial,70,70,True,70,5,3,DenseRatingRemnant,"{""sentence"": ""I am optimistic about next week."", ""tones"": [""worried"", ""defensive"", ""urgent"", ""thankful"", ""reflective""]}",True,False,,0.0,,"{""sentence"": ""I am optimistic about next week."", ""tones"": [""worried"", ""defensive"", ""urgent"", ""thankful"", ""reflective""], ""answer"": {""worried"": ""2"", ""defensive"": ""1"", ""urgent"": ""2"", ""thankful"": ""2"", ""reflective"": ""2""}}",True,113.0,,,20.465,690.0,740.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am optimistic about next week.,"[""worried"", ""defensive"", ""urgent"", ""thankful"", ""reflective""]"
{},False,{},39,2023-12-15 23:43:30,False,,,DenseRatingRemnantTrial,18,18,True,18,6,6,DenseRatingRemnant,"{""sentence"": ""I`ve missed you so much, my darling."", ""tones"": [""uncertain"", ""resigned"", ""angry"", ""frustrated"", ""curious""]}",True,False,,0.0,,"{""sentence"": ""I`ve missed you so much, my darling."", ""tones"": [""uncertain"", ""resigned"", ""angry"", ""frustrated"", ""curious""], ""answer"": {""uncertain"": ""1"", ""resigned"": ""1"", ""angry"": ""1"", ""frustrated"": ""1"", ""curious"": ""1""}}",True,119.0,,,46.919,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I`ve missed you so much, my darling.","[""uncertain"", ""resigned"", ""angry"", ""frustrated"", ""curious""]"
{},False,{},40,2023-12-15 23:43:41,False,,,DenseRatingRemnantTrial,55,55,True,55,8,7,DenseRatingRemnant,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""anxious"", ""friendly"", ""sad"", ""admiring"", ""relieved""]}",True,False,,0.0,,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""anxious"", ""friendly"", ""sad"", ""admiring"", ""relieved""], ""answer"": {""anxious"": ""4"", ""friendly"": ""2"", ""sad"": ""2"", ""admiring"": ""4"", ""relieved"": ""4""}}",True,123.0,,,43.5,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,It is a known fact that bananas are a yellow fruit.,"[""anxious"", ""friendly"", ""sad"", ""admiring"", ""relieved""]"
{},False,{},41,2023-12-15 23:43:42,False,,,DenseRatingRemnantTrial,40,40,True,40,5,3,DenseRatingRemnant,"{""sentence"": ""Please, I really need your help, I don`t know what else to do!"", ""tones"": [""affectionate"", ""confused"", ""anxious"", ""curious"", ""happy""]}",True,False,,0.0,,"{""sentence"": ""Please, I really need your help, I don`t know what else to do!"", ""tones"": [""affectionate"", ""confused"", ""anxious"", ""curious"", ""happy""], ""answer"": {""affectionate"": ""1"", ""confused"": ""4"", ""anxious"": ""5"", ""curious"": ""1"", ""happy"": ""1""}}",True,118.0,,,28.853,740.0,790.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Please, I really need your help, I don`t know what else to do!","[""affectionate"", ""confused"", ""anxious"", ""curious"", ""happy""]"
{},False,{},42,2023-12-15 23:43:43,False,,,DenseRatingRemnantTrial,28,28,True,28,3,2,DenseRatingRemnant,"{""sentence"": ""Excuse me, could you please pass the salt?"", ""tones"": [""curious"", ""joyful"", ""uncertain"", ""grateful"", ""concerned""]}",True,False,,0.0,,"{""sentence"": ""Excuse me, could you please pass the salt?"", ""tones"": [""curious"", ""joyful"", ""uncertain"", ""grateful"", ""concerned""], ""answer"": {""curious"": ""4"", ""joyful"": ""3"", ""uncertain"": ""4"", ""grateful"": ""4"", ""concerned"": ""3""}}",True,128.0,,,67.155,790.0,840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Excuse me, could you please pass the salt?","[""curious"", ""joyful"", ""uncertain"", ""grateful"", ""concerned""]"
{},False,{},43,2023-12-15 23:43:48,False,,,DenseRatingRemnantTrial,72,72,True,72,4,4,DenseRatingRemnant,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""pleased"", ""sarcastic"", ""anxious"", ""apologetic"", ""annoyed""]}",True,False,,0.0,,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""pleased"", ""sarcastic"", ""anxious"", ""apologetic"", ""annoyed""], ""answer"": {""pleased"": ""2"", ""sarcastic"": ""2"", ""anxious"": ""4"", ""apologetic"": ""3"", ""annoyed"": ""4""}}",True,124.0,,,43.773,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,I just want to lie in bed all day.,"[""pleased"", ""sarcastic"", ""anxious"", ""apologetic"", ""annoyed""]"
{},False,{},44,2023-12-15 23:43:56,False,,,DenseRatingRemnantTrial,11,11,True,11,9,5,DenseRatingRemnant,"{""sentence"": ""Guess what, I just won the lottery, I`m a millionaire now!"", ""tones"": [""descriptive"", ""sarcastic"", ""frustrated"", ""reflective"", ""desperate""]}",True,False,,0.0,,"{""sentence"": ""Guess what, I just won the lottery, I`m a millionaire now!"", ""tones"": [""descriptive"", ""sarcastic"", ""frustrated"", ""reflective"", ""desperate""], ""answer"": {""descriptive"": ""2"", ""sarcastic"": ""3"", ""frustrated"": ""2"", ""reflective"": ""1"", ""desperate"": ""1""}}",True,117.0,,,11.862,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Guess what, I just won the lottery, I`m a millionaire now!","[""descriptive"", ""sarcastic"", ""frustrated"", ""reflective"", ""desperate""]"
{},False,{},45,2023-12-15 23:44:10,False,,,DenseRatingRemnantTrial,57,57,True,57,9,5,DenseRatingRemnant,"{""sentence"": ""I am worried about my driving test."", ""tones"": [""apologetic"", ""frustrated"", ""urgent"", ""angry"", ""sarcastic""]}",True,False,,0.0,,"{""sentence"": ""I am worried about my driving test."", ""tones"": [""apologetic"", ""frustrated"", ""urgent"", ""angry"", ""sarcastic""], ""answer"": {""apologetic"": ""2"", ""frustrated"": ""2"", ""urgent"": ""2"", ""angry"": ""2"", ""sarcastic"": ""1""}}",True,121.0,,,13.34,540.0,590.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am worried about my driving test.,"[""apologetic"", ""frustrated"", ""urgent"", ""angry"", ""sarcastic""]"
{},False,{},46,2023-12-15 23:44:12,False,,,DenseRatingRemnantTrial,49,49,True,49,5,3,DenseRatingRemnant,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""urgent"", ""anxious"", ""happy"", ""resigned"", ""proud""]}",True,False,,0.0,,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""urgent"", ""anxious"", ""happy"", ""resigned"", ""proud""], ""answer"": {""urgent"": ""2"", ""anxious"": ""4"", ""happy"": ""1"", ""resigned"": ""1"", ""proud"": ""1""}}",True,126.0,,,22.515,790.0,840.0,50.0,0,default,DenseRatingRemnantTrial,Info,I wondered if her intentions were in the right place.,"[""urgent"", ""anxious"", ""happy"", ""resigned"", ""proud""]"
{},False,{},47,2023-12-15 23:44:18,False,,,DenseRatingRemnantTrial,54,54,True,54,6,6,DenseRatingRemnant,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""encouraging"", ""affectionate"", ""sympathetic"", ""happy"", ""sarcastic""]}",True,False,,0.0,,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""encouraging"", ""affectionate"", ""sympathetic"", ""happy"", ""sarcastic""], ""answer"": {""encouraging"": ""1"", ""affectionate"": ""1"", ""sympathetic"": ""1"", ""happy"": ""1"", ""sarcastic"": ""3""}}",True,127.0,,,28.09,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Well, I do not agree at all.","[""encouraging"", ""affectionate"", ""sympathetic"", ""happy"", ""sarcastic""]"
{},False,{},48,2023-12-15 23:44:25,False,,,DenseRatingRemnantTrial,45,45,True,45,9,5,DenseRatingRemnant,"{""sentence"": ""You`re really fortunate to win!"", ""tones"": [""nostalgic"", ""shocked"", ""angry"", ""grateful"", ""appreciative""]}",True,False,,0.0,,"{""sentence"": ""You`re really fortunate to win!"", ""tones"": [""nostalgic"", ""shocked"", ""angry"", ""grateful"", ""appreciative""], ""answer"": {""nostalgic"": ""4"", ""shocked"": ""4"", ""angry"": ""2"", ""grateful"": ""2"", ""appreciative"": ""2""}}",True,125.0,,,7.816,590.0,640.0,50.0,0,default,DenseRatingRemnantTrial,Info,You`re really fortunate to win!,"[""nostalgic"", ""shocked"", ""angry"", ""grateful"", ""appreciative""]"
{},False,{},49,2023-12-15 23:44:25,False,,,DenseRatingRemnantTrial,39,39,True,39,10,8,DenseRatingRemnant,"{""sentence"": ""Underneath the starry sky, I whispered, `I love you forever, my darling.`"", ""tones"": [""angry"", ""reflective"", ""desperate"", ""apologetic"", ""confused""]}",True,False,,0.0,,"{""sentence"": ""Underneath the starry sky, I whispered, `I love you forever, my darling.`"", ""tones"": [""angry"", ""reflective"", ""desperate"", ""apologetic"", ""confused""], ""answer"": {""angry"": ""1"", ""reflective"": ""4"", ""desperate"": ""1"", ""apologetic"": ""1"", ""confused"": ""1""}}",True,130.0,,,33.926,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Underneath the starry sky, I whispered, `I love you forever, my darling.`","[""angry"", ""reflective"", ""desperate"", ""apologetic"", ""confused""]"
{},False,{},50,2023-12-15 23:44:26,False,,,DenseRatingRemnantTrial,32,32,True,32,8,7,DenseRatingRemnant,"{""sentence"": ""Guess what, I just won the lottery, I can`t believe it!"", ""tones"": [""joyful"", ""concerned"", ""reassuring"", ""shocked"", ""nostalgic""]}",True,False,,0.0,,"{""sentence"": ""Guess what, I just won the lottery, I can`t believe it!"", ""tones"": [""joyful"", ""concerned"", ""reassuring"", ""shocked"", ""nostalgic""], ""answer"": {""joyful"": ""5"", ""concerned"": ""2"", ""reassuring"": ""4"", ""shocked"": ""5"", ""nostalgic"": ""4""}}",True,132.0,,,40.493,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Guess what, I just won the lottery, I can`t believe it!","[""joyful"", ""concerned"", ""reassuring"", ""shocked"", ""nostalgic""]"
{},False,{},51,2023-12-15 23:44:33,False,,,DenseRatingRemnantTrial,63,63,True,63,4,4,DenseRatingRemnant,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""encouraging"", ""desperate"", ""uncertain"", ""admiring"", ""pleased""]}",True,False,,0.0,,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""encouraging"", ""desperate"", ""uncertain"", ""admiring"", ""pleased""], ""answer"": {""encouraging"": ""2"", ""desperate"": ""4"", ""uncertain"": ""5"", ""admiring"": ""1"", ""pleased"": ""1""}}",True,131.0,,,27.812,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am so lost on how to solve this math equation.,"[""encouraging"", ""desperate"", ""uncertain"", ""admiring"", ""pleased""]"
{},False,{},52,2023-12-15 23:44:34,False,,,DenseRatingRemnantTrial,2,2,True,2,9,5,DenseRatingRemnant,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""reflective"", ""appreciative"", ""sarcastic"", ""joyful"", ""disappointed""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""reflective"", ""appreciative"", ""sarcastic"", ""joyful"", ""disappointed""], ""answer"": {""reflective"": ""2"", ""appreciative"": ""3"", ""sarcastic"": ""2"", ""joyful"": ""2"", ""disappointed"": ""2""}}",True,136.0,,,61.081,640.0,690.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just listen for once and stop being so stubborn?,"[""reflective"", ""appreciative"", ""sarcastic"", ""joyful"", ""disappointed""]"
{},False,{},53,2023-12-15 23:44:36,False,,,DenseRatingRemnantTrial,21,21,True,21,5,3,DenseRatingRemnant,"{""sentence"": ""Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!"", ""tones"": [""surprised"", ""pleased"", ""relieved"", ""disappointed"", ""resigned""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!"", ""tones"": [""surprised"", ""pleased"", ""relieved"", ""disappointed"", ""resigned""], ""answer"": {""surprised"": ""2"", ""pleased"": ""5"", ""relieved"": ""2"", ""disappointed"": ""1"", ""resigned"": ""1""}}",True,129.0,,,20.962,840.0,890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!","[""surprised"", ""pleased"", ""relieved"", ""disappointed"", ""resigned""]"
{},False,{},54,2023-12-15 23:44:47,False,,,DenseRatingRemnantTrial,22,22,True,22,6,6,DenseRatingRemnant,"{""sentence"": ""Why do you always leave your dirty dishes in the sink?"", ""tones"": [""sad"", ""excited"", ""skeptical"", ""shocked"", ""concerned""]}",True,False,,0.0,,"{""sentence"": ""Why do you always leave your dirty dishes in the sink?"", ""tones"": [""sad"", ""excited"", ""skeptical"", ""shocked"", ""concerned""], ""answer"": {""sad"": ""3"", ""excited"": ""1"", ""skeptical"": ""2"", ""shocked"": ""2"", ""concerned"": ""2""}}",True,137.0,,,48.931,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why do you always leave your dirty dishes in the sink?,"[""sad"", ""excited"", ""skeptical"", ""shocked"", ""concerned""]"
{},False,{},55,2023-12-15 23:44:51,False,,,DenseRatingRemnantTrial,79,79,True,79,3,2,DenseRatingRemnant,"{""sentence"": ""You have done exceedingly well, I am so happy."", ""tones"": [""irritated"", ""defensive"", ""encouraging"", ""concerned"", ""excited""]}",True,False,,0.0,,"{""sentence"": ""You have done exceedingly well, I am so happy."", ""tones"": [""irritated"", ""defensive"", ""encouraging"", ""concerned"", ""excited""], ""answer"": {""irritated"": ""1"", ""defensive"": ""1"", ""encouraging"": ""5"", ""concerned"": ""1"", ""excited"": ""5""}}",True,133.0,,,29.225,840.0,890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"You have done exceedingly well, I am so happy.","[""irritated"", ""defensive"", ""encouraging"", ""concerned"", ""excited""]"
{},False,{},56,2023-12-15 23:45:00,False,,,DenseRatingRemnantTrial,5,5,True,5,10,8,DenseRatingRemnant,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""urgent"", ""sad"", ""curious"", ""concerned"", ""anxious""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""urgent"", ""sad"", ""curious"", ""concerned"", ""anxious""], ""answer"": {""urgent"": ""3"", ""sad"": ""1"", ""curious"": ""1"", ""concerned"": ""1"", ""anxious"": ""1""}}",True,135.0,,,32.176,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait for the concert tonight, it`s going to be amazing!","[""urgent"", ""sad"", ""curious"", ""concerned"", ""anxious""]"
{},False,{},57,2023-12-15 23:45:01,False,,,DenseRatingRemnantTrial,35,35,True,35,4,4,DenseRatingRemnant,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""surprised"", ""sympathetic"", ""grateful"", ""apologetic"", ""reflective""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""surprised"", ""sympathetic"", ""grateful"", ""apologetic"", ""reflective""], ""answer"": {""surprised"": ""3"", ""sympathetic"": ""1"", ""grateful"": ""4"", ""apologetic"": ""1"", ""reflective"": ""1""}}",True,134.0,,,25.693,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait to see the concert tonight, it`s going to be amazing!","[""surprised"", ""sympathetic"", ""grateful"", ""apologetic"", ""reflective""]"
{},False,{},58,2023-12-15 23:45:09,False,,,DenseRatingRemnantTrial,9,9,True,9,8,7,DenseRatingRemnant,"{""sentence"": ""Remember when we used to catch fireflies on warm summer nights?"", ""tones"": [""urgent"", ""shocked"", ""anxious"", ""nostalgic"", ""irritated""]}",True,False,,0.0,,"{""sentence"": ""Remember when we used to catch fireflies on warm summer nights?"", ""tones"": [""urgent"", ""shocked"", ""anxious"", ""nostalgic"", ""irritated""], ""answer"": {""urgent"": ""2"", ""shocked"": ""1"", ""anxious"": ""4"", ""nostalgic"": ""2"", ""irritated"": ""3""}}",True,150.0,,,150.909,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,Remember when we used to catch fireflies on warm summer nights?,"[""urgent"", ""shocked"", ""anxious"", ""nostalgic"", ""irritated""]"
{},False,{},59,2023-12-15 23:45:28,False,,,DenseRatingRemnantTrial,51,51,True,51,4,4,DenseRatingRemnant,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""irritated"", ""surprised"", ""concerned"", ""angry"", ""affectionate""]}",True,False,,0.0,,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""irritated"", ""surprised"", ""concerned"", ""angry"", ""affectionate""], ""answer"": {""irritated"": ""1"", ""surprised"": ""3"", ""concerned"": ""2"", ""angry"": ""1"", ""affectionate"": ""4""}}",True,138.0,,,27.995,540.0,590.0,50.0,0,default,DenseRatingRemnantTrial,Info,I could not have done the decorating without your help.,"[""irritated"", ""surprised"", ""concerned"", ""angry"", ""affectionate""]"
