awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,_on_create_called,_on_deploy_called,ready_for_trials,key,degree,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
False,{},97,2023-08-04 10:13:15,False,,,SRENode,69,,SRE_chain,SRE_chain,True,True,True,,1,210.0,69.0,"{""previous_sample"": {""obtained_response"": ""That was such a wonderful day."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""That was such a wonderful day."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},98,2023-08-04 10:13:46,False,,,SRENode,33,,SRE_chain,SRE_chain,True,True,True,,1,217.0,33.0,"{""previous_sample"": {""obtained_response"": ""depressing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""depressing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},99,2023-08-04 10:13:52,False,,,SRENode,74,,SRE_chain,SRE_chain,True,True,True,,1,196.0,74.0,"{""previous_sample"": {""obtained_response"": ""You have achieved so much and it has been an honor to work with you and watch you develop throughout this course."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You have achieved so much and it has been an honor to work with you and watch you develop throughout this course."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},100,2023-08-04 10:14:06,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,2,109.0,94.0,"{""previous_sample"": {""obtained_response"": ""helpful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""helpful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},101,2023-08-04 10:14:15,False,,,SRENode,41,,SRE_chain,SRE_chain,True,True,True,,1,311.0,41.0,"{""previous_sample"": {""obtained_response"": ""conceited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""conceited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},102,2023-08-04 10:14:19,False,,,SRENode,65,,SRE_chain,SRE_chain,True,True,True,,1,163.0,65.0,"{""previous_sample"": {""obtained_response"": ""I love your earrings - they shine so beautifully in this light!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I love your earrings - they shine so beautifully in this light!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},103,2023-08-04 10:14:30,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,3,110.0,96.0,"{""previous_sample"": {""obtained_response"": ""curious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""curious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},104,2023-08-04 10:14:33,False,,,SRENode,7,,SRE_chain,SRE_chain,True,True,True,,1,143.0,7.0,"{""previous_sample"": {""obtained_response"": ""watchful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""watchful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},105,2023-08-04 10:14:34,False,,,SRENode,30,,SRE_chain,SRE_chain,True,True,True,,1,151.0,30.0,"{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},106,2023-08-04 10:14:45,False,,,SRENode,51,,SRE_chain,SRE_chain,True,True,True,,2,213.0,95.0,"{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},107,2023-08-04 10:14:51,False,,,SRENode,15,,SRE_chain,SRE_chain,True,True,True,,1,207.0,15.0,"{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},108,2023-08-04 10:14:59,False,,,SRENode,29,,SRE_chain,SRE_chain,True,True,True,,1,173.0,29.0,"{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},109,2023-08-04 10:15:13,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,3,116.0,100.0,"{""previous_sample"": {""obtained_response"": ""Hello, would you like some assistance with that?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Hello, would you like some assistance with that?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},110,2023-08-04 10:15:18,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,4,135.0,103.0,"{""previous_sample"": {""obtained_response"": ""I wonder how he is feeling today?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I wonder how he is feeling today?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},111,2023-08-04 10:15:21,False,,,SRENode,77,,SRE_chain,SRE_chain,True,True,True,,1,266.0,77.0,"{""previous_sample"": {""obtained_response"": ""I am so happy to hear that!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am so happy to hear that!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},112,2023-08-04 10:15:22,False,,,SRENode,24,,SRE_chain,SRE_chain,True,True,True,,1,199.0,24.0,"{""previous_sample"": {""obtained_response"": ""impatient"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""impatient"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},113,2023-08-04 10:15:27,False,,,SRENode,58,,SRE_chain,SRE_chain,True,True,True,,1,258.0,58.0,"{""previous_sample"": {""obtained_response"": ""We conquered this and achieved exactly what we set out to do!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""We conquered this and achieved exactly what we set out to do!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},114,2023-08-04 10:15:35,False,,,SRENode,38,,SRE_chain,SRE_chain,True,True,True,,1,176.0,38.0,"{""previous_sample"": {""obtained_response"": ""unbelievable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""unbelievable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},115,2023-08-04 10:15:37,False,,,SRENode,13,,SRE_chain,SRE_chain,True,True,True,,1,435.0,13.0,"{""previous_sample"": {""obtained_response"": ""caring"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""caring"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},116,2023-08-04 10:15:41,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,4,131.0,109.0,"{""previous_sample"": {""obtained_response"": ""helpful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""helpful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},117,2023-08-04 10:15:41,False,,,SRENode,79,,SRE_chain,SRE_chain,True,True,True,,1,128.0,79.0,"{""previous_sample"": {""obtained_response"": ""Oh my goodness, I cannot believe it!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Oh my goodness, I cannot believe it!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},118,2023-08-04 10:15:47,False,,,SRENode,78,,SRE_chain,SRE_chain,True,True,True,,1,227.0,78.0,"{""previous_sample"": {""obtained_response"": ""You are over an hour later for our appointment."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You are over an hour later for our appointment."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},119,2023-08-04 10:15:50,False,,,SRENode,60,,SRE_chain,SRE_chain,True,True,True,,1,175.0,60.0,"{""previous_sample"": {""obtained_response"": ""That is amazing, well done."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""That is amazing, well done."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},120,2023-08-04 10:15:56,False,,,SRENode,21,,SRE_chain,SRE_chain,True,True,True,,1,226.0,21.0,"{""previous_sample"": {""obtained_response"": ""satisfied"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""satisfied"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},121,2023-08-04 10:15:59,False,,,SRENode,18,,SRE_chain,SRE_chain,True,True,True,,1,192.0,18.0,"{""previous_sample"": {""obtained_response"": ""suspicious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""suspicious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},122,2023-08-04 10:16:01,False,,,SRENode,10,,SRE_chain,SRE_chain,True,True,True,,1,191.0,10.0,"{""previous_sample"": {""obtained_response"": ""frightened"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""frightened"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},123,2023-08-04 10:16:15,False,,,SRENode,72,,SRE_chain,SRE_chain,True,True,True,,1,436.0,72.0,"{""previous_sample"": {""obtained_response"": ""I do not understand how this works!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I do not understand how this works!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},124,2023-08-04 10:16:15,False,,,SRENode,32,,SRE_chain,SRE_chain,True,True,True,,1,228.0,32.0,"{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},125,2023-08-04 10:16:22,False,,,SRENode,27,,SRE_chain,SRE_chain,True,True,True,,1,188.0,27.0,"{""previous_sample"": {""obtained_response"": ""reassuring"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""reassuring"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},126,2023-08-04 10:16:24,False,,,SRENode,54,,SRE_chain,SRE_chain,True,True,True,,1,208.0,54.0,"{""previous_sample"": {""obtained_response"": ""That`s terrible, please don`t try again."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""That`s terrible, please don`t try again."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},127,2023-08-04 10:16:31,False,,,SRENode,16,,SRE_chain,SRE_chain,True,True,True,,1,205.0,16.0,"{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},128,2023-08-04 10:16:33,False,,,SRENode,79,,SRE_chain,SRE_chain,True,True,True,,2,341.0,117.0,"{""previous_sample"": {""obtained_response"": ""surprised"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""surprised"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},129,2023-08-04 10:16:38,False,,,SRENode,82,,SRE_chain,SRE_chain,True,True,True,,1,164.0,82.0,"{""previous_sample"": {""obtained_response"": ""I thought you might say that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I thought you might say that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},130,2023-08-04 10:16:46,False,,,SRENode,47,,SRE_chain,SRE_chain,True,True,True,,1,146.0,47.0,"{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},131,2023-08-04 10:16:48,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,5,137.0,116.0,"{""previous_sample"": {""obtained_response"": ""Would you like me to assist you in any way?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Would you like me to assist you in any way?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},132,2023-08-04 10:16:51,False,,,SRENode,35,,SRE_chain,SRE_chain,True,True,True,,1,148.0,35.0,"{""previous_sample"": {""obtained_response"": ""complimentary"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""complimentary"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},133,2023-08-04 10:17:03,False,,,SRENode,64,,SRE_chain,SRE_chain,True,True,True,,1,161.0,64.0,"{""previous_sample"": {""obtained_response"": ""I really wish I hadn`t done that!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I really wish I hadn`t done that!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},134,2023-08-04 10:17:03,False,,,SRENode,5,,SRE_chain,SRE_chain,True,True,True,,1,312.0,5.0,"{""previous_sample"": {""obtained_response"": ""supportive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""supportive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},135,2023-08-04 10:17:08,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,5,144.0,110.0,"{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},136,2023-08-04 10:17:12,False,,,SRENode,87,,SRE_chain,SRE_chain,True,True,True,,1,272.0,87.0,"{""previous_sample"": {""obtained_response"": ""I`m here for you now and always."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m here for you now and always."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},137,2023-08-04 10:17:17,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,6,169.0,131.0,"{""previous_sample"": {""obtained_response"": ""polite"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""polite"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},138,2023-08-04 10:17:20,False,,,SRENode,4,,SRE_chain,SRE_chain,True,True,True,,1,321.0,4.0,"{""previous_sample"": {""obtained_response"": ""joyous"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""joyous"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},139,2023-08-04 10:17:27,False,,,SRENode,25,,SRE_chain,SRE_chain,True,True,True,,1,170.0,25.0,"{""previous_sample"": {""obtained_response"": ""empathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""empathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},140,2023-08-04 10:17:30,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,1,339.0,44.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},141,2023-08-04 10:17:49,False,,,SRENode,91,,SRE_chain,SRE_chain,True,True,True,,1,186.0,91.0,"{""previous_sample"": {""obtained_response"": ""I could not have done it without you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I could not have done it without you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
